Timestamp (us),Current (uA)
242360,0.16232287883758545
242490,0.2502472400665283
242620,0.030436456203460693
242750,0.6165986061096191
242880,-0.028179645538330078
243010,0.29054588079452515
243140,0.09271615743637085
243270,0.05974459648132324
243400,0.40045130252838135
243530,0.40777838230133057
243660,0.14766889810562134
243790,-0.0061986446380615234
243920,0.05974471569061279
244050,0.019445836544036865
244180,0.015782475471496582
244310,0.023109495639801025
244440,0.18064045906066895
244570,0.07073509693145752
244700,0.05974459648132324
244830,0.1440054178237915
244960,0.41876888275146484
245090,0.11103367805480957
245220,-0.1527392864227295
245350,0.1476687788963318
245480,0.06707167625427246
245610,0.019445836544036865
245740,0.06707155704498291
245870,0.2502472996711731
246000,0.1037067174911499
246130,0.16598641872406006
246260,0.15865951776504517
246390,0.3198540210723877
246520,0.36747974157333374
246650,-0.22967290878295898
246780,0.1476689577102661
246910,0.2355932593345642
247040,0.06340813636779785
247170,0.20628511905670166
247300,0.04142707586288452
247430,0.08538925647735596
247560,0.045090556144714355
247690,0.0011283159255981445
247820,0.15865939855575562
247950,0.03776347637176514
248080,-0.10511350631713867
248210,-0.13075804710388184
248340,0.18064045906066895
248470,-0.053824424743652344
248600,-0.08313250541687012
248730,0.18064045906066895
248860,0.05241751670837402
248990,0.10370677709579468
249120,0.24292027950286865
249250,0.19163107872009277
249380,0.2539108395576477
249510,0.1769770383834839
249640,0.07806211709976196
249770,-0.050160765647888184
249900,-0.08313250541687012
250030,0.10370677709579468
250160,0.24292021989822388
250290,0.4297594428062439
250420,0.008455395698547363
250550,0.14400535821914673
250680,0.0634080171585083
250810,-0.050160884857177734
250940,0.015782475471496582
251070,0.1769770383834839
251200,0.20262157917022705
251330,0.16232305765151978
251460,0.3711432218551636
251590,-0.20769190788269043
251720,0.012118935585021973
251850,0.38946086168289185
251980,0.09637969732284546
252110,0.18430405855178833
252240,0.22093921899795532
252370,0.2685648202896118
252500,-0.046497344970703125
252630,0.3381716012954712
252760,0.26123785972595215
252890,0.45540398359298706
253020,0.2832189202308655
253150,0.25024735927581787
253280,0.23925673961639404
253410,0.3088635206222534
253540,0.20628511905670166
253670,0.31985408067703247
253800,-0.02817976474761963
253930,0.030436456203460693
254060,0.29787296056747437
254190,0.13667833805084229
254320,0.27955538034439087
254450,0.2722283601760864
254580,0.20994865894317627
254710,0.2832189202308655
254840,-0.0171891450881958
254970,0.21727561950683594
255100,-0.0355067253112793
255230,0.09637969732284546
255360,0.3638162612915039
255490,0.24292021989822388
255620,0.44441354274749756
255750,0.004791855812072754
255880,0.08905261754989624
256010,0.11469733715057373
256140,-0.02085280418395996
256270,0.31252700090408325
256400,0.31252700090408325
256530,0.012118875980377197
256660,0.2612378001213074
256790,0.19163107872009277
256920,0.10004323720932007
257050,0.312527060508728
257180,0.35648924112319946
257310,-0.006198763847351074
257440,0.23559319972991943
257570,0.13667833805084229
257700,0.25757431983947754
257830,0.05608105659484863
257960,0.30886346101760864
258090,0.4297594428062439
258220,0.17331349849700928
258350,0.16232293844223022
258480,0.3454986810684204
258610,0.1440054178237915
258740,-0.050160765647888184
258870,0.27589190006256104
259000,0.3528256416320801
259130,0.2465837597846985
259260,0.16232293844223022
259390,0.1037067174911499
259520,0.1879674792289734
259650,0.2868824005126953
259780,0.004791855812072754
259910,0.08538907766342163
260040,0.47372162342071533
260170,0.23925668001174927
260300,0.07439863681793213
260430,0.22460269927978516
260560,0.2172756791114807
260690,0.1366782784461975
260820,0.16965001821517944
260950,0.16232293844223022
261080,-0.03184318542480469
261210,-0.002535104751586914
261340,0.2172757387161255
261470,0.20628511905670166
261600,-0.09412288665771484
261730,0.3528256416320801
261860,0.05608105659484863
261990,0.15499597787857056
262120,0.17331349849700928
262250,-0.2809622287750244
262380,0.06707167625427246
262510,0.264901340007782
262640,-0.17472028732299805
262770,0.18796753883361816
262900,0.1403418779373169
263030,-0.11610400676727295
263160,0.2685648202896118
263290,0.15499597787857056
263420,0.17331349849700928
263550,0.08905273675918579
263680,0.14400535821914673
263810,0.012118935585021973
263940,-0.0061986446380615234
264070,0.2868824601173401
264200,0.19163107872009277
264330,0.2355932593345642
264460,0.045090556144714355
264590,0.1440054178237915
264720,0.36381620168685913
264850,-0.050160884857177734
264980,0.13301491737365723
265110,0.05241751670837402
265240,0.5030297040939331
265370,0.2172757387161255
265500,0.3381716012954712
265630,0.1952945590019226
265760,0.11103379726409912
265890,0.2832189202308655
266020,0.08905261754989624
266150,0.18430405855178833
266280,0.23192965984344482
266410,0.154995858669281
266540,0.09637969732284546
266670,0.2905460000038147
266800,0.36015260219573975
266930,0.05608105659484863
267060,0.07439863681793213
267190,0.2905459403991699
267320,0.3418351411819458
267450,0.11103379726409912
267580,-0.08313250541687012
267710,0.2575743794441223
267840,0.36381614208221436
267970,0.31619054079055786
268100,0.08538907766342163
268230,0.06707155704498291
268360,0.004791855812072754
268490,0.07073509693145752
268620,-0.002535104751586914
268750,-0.09778642654418945
268880,0.11469733715057373
269010,0.11469733715057373
269140,0.3418351411819458
269270,0.3894607424736023
269400,0.08905273675918579
269530,0.15865939855575562
269660,0.16598647832870483
269790,0.10004317760467529
269920,0.24292027950286865
270050,0.004791855812072754
270180,0.11836075782775879
270310,0.15133243799209595
270440,0.08172571659088135
270570,0.0340999960899353
270700,0.20994865894317627
270830,0.3235175609588623
270960,0.11103379726409912
271090,0.37480664253234863
271220,-0.06847834587097168
271350,0.07073509693145752
271480,-0.039170265197753906
271610,0.041427016258239746
271740,0.20994865894317627
271870,0.06707167625427246
272000,0.05608105659484863
272130,0.008455336093902588
272260,0.10004323720932007
272390,-0.013525724411010742
272520,0.17331349849700928
272650,0.36381620168685913
272780,0.03776347637176514
272910,0.07439863681793213
273040,0.36747974157333374
273170,0.20262157917022705
273300,0.08538919687271118
273430,0.23925673961639404
273560,0.07806217670440674
273690,0.30886340141296387
273820,-0.042833805084228516
273950,0.1806405782699585
274080,0.15499597787857056
274210,0.14034181833267212
274340,0.09271615743637085
274470,-0.06115138530731201
274600,0.09271615743637085
274730,0.08538907766342163
274860,0.08538907766342163
274990,0.10004323720932007
275120,0.20628511905670166
275250,-0.028179645538330078
275380,0.015782415866851807
275510,0.16598647832870483
275640,-0.06481504440307617
275770,0.2172756791114807
275900,0.1440054178237915
276030,0.06707155704498291
276160,0.44075000286102295
276290,-0.09045946598052979
276420,-0.028179645538330078
276550,-0.002535104751586914
276680,0.10004323720932007
276810,0.13667833805084229
276940,0.10370677709579468
277070,0.24658381938934326
277200,0.13667833805084229
277330,-0.19303786754608154
277460,-0.03917038440704346
277590,0.18796759843826294
277720,-0.0355067253112793
277850,0.24292027950286865
277980,0.11836087703704834
278110,0.3015364408493042
278240,0.17697709798812866
278370,0.2465837597846985
278500,0.08172565698623657
278630,0.1220242977142334
278760,0.13301479816436768
278890,0.3015364408493042
279020,-0.0355067253112793
279150,0.015782296657562256
279280,0.10737025737762451
279410,0.15865951776504517
279540,-0.09412288665771484
279670,-0.046497344970703125
279800,0.27589190006256104
279930,0.2502472400665283
280060,-0.18937444686889648
280190,0.17697691917419434
280320,0.1440054178237915
280450,0.22460275888442993
280580,0.06340813636779785
280710,0.2465837597846985
280840,0.3015364408493042
280970,0.18430405855178833
281100,0.2942095398902893
281230,-0.01718926429748535
281360,0.3235175609588623
281490,0.2832188606262207
281620,0.228266179561615
281750,0.6862053871154785
281880,0.1220242977142334
282010,0.43708646297454834
282140,0.06707155704498291
282270,0.045090556144714355
282400,0.2649012804031372
282530,0.11103379726409912
282660,0.11469733715057373
282790,0.13301479816436768
282920,0.0340999960899353
283050,0.3601527214050293
283180,0.09637969732284546
283310,0.019445955753326416
283440,0.1769770383834839
283570,-0.16372978687286377
283700,0.125687837600708
283830,0.18796753883361816
283960,0.19895809888839722
284090,0.0011283159255981445
284220,0.2905459403991699
284350,0.2502472996711731
284480,0.22093915939331055
284610,0.11103379726409912
284740,0.20994865894317627
284870,0.09271615743637085
285000,-0.10877704620361328
285130,0.15499597787857056
285260,0.06340813636779785
285390,0.17331355810165405
285520,-0.17105674743652344
285650,0.25757431983947754
285780,0.09271615743637085
285910,0.10737025737762451
286040,0.20994865894317627
286170,0.08905273675918579
286300,0.041427016258239746
286430,-0.07214200496673584
286560,0.24292021989822388
286690,-0.22967302799224854
286820,0.2868824005126953
286950,0.25391077995300293
287080,0.0011283159255981445
287210,0.07073509693145752
287340,0.18796759843826294
287470,-0.02085256576538086
287600,0.3454986810684204
287730,0.16964995861053467
287860,0.33817166090011597
287990,0.05241751670837402
288120,0.5066932439804077
288250,0.13667833805084229
288380,0.05974459648132324
288510,-0.02085268497467041
288640,0.36747968196868896
288770,-0.02085280418395996
288900,0.16965001821517944
289030,0.1146973967552185
289160,0.16232293844223022
289290,0.18796753883361816
289420,0.22093915939331055
289550,0.3345080614089966
289680,-0.002535223960876465
289810,0.35648924112319946
289940,0.09637969732284546
290070,0.3235175609588623
290200,0.42243242263793945
290330,0.20994865894317627
290460,-0.20402860641479492
290590,0.1952945590019226
290720,0.048754096031188965
290850,0.019445955753326416
290980,-0.09045946598052979
291110,0.4627310633659363
291240,0.11103379726409912
291370,-0.03184318542480469
291500,0.2575743794441223
291630,0.019445955753326416
291760,0.3161904811859131
291890,0.1146973967552185
292020,-0.046497344970703125
292150,0.27589190006256104
292280,-0.0758054256439209
292410,0.15865951776504517
292540,0.18796753883361816
292670,0.07806217670440674
292800,0.09271615743637085
292930,0.08538925647735596
293060,0.05608105659484863
293190,0.36747968196868896
293320,0.19895803928375244
293450,0.2612378001213074
293580,0.23192977905273438
293710,0.1806405782699585
293840,0.19163113832473755
293970,0.10004323720932007
294100,0.023109376430511475
294230,0.09637969732284546
294360,0.2172756791114807
294490,0.48837560415267944
294620,0.048754096031188965
294750,0.11836087703704834
294880,0.330844521522522
295010,0.2319297194480896
295140,0.2319297194480896
295270,-0.03184318542480469
295400,-0.02451622486114502
295530,0.07073509693145752
295660,0.15133249759674072
295790,0.38579726219177246
295920,0.015782296657562256
296050,-0.042833805084228516
296180,0.041427016258239746
296310,-0.10511350631713867
296440,0.35648924112319946
296570,0.10737025737762451
296700,0.34549862146377563
296830,-0.08313238620758057
296960,0.11469733715057373
297090,0.13667833805084229
297220,0.18064045906066895
297350,0.15133243799209595
297480,-0.0171891450881958
297610,0.36015260219573975
297740,0.06707155704498291
297870,0.12935137748718262
298000,0.3051999807357788
298130,0.1220242977142334
298260,0.3345080614089966
298390,0.294209361076355
298520,0.03776353597640991
298650,0.08538919687271118
298780,0.16232293844223022
298910,0.09637969732284546
299040,0.29787296056747437
299170,0.1769770383834839
299300,0.0011284351348876953
299430,0.3894607424736023
299560,-0.0171891450881958
299690,0.08172565698623657
299820,0.13667833805084229
299950,0.10737025737762451
300080,0.10737031698226929
300210,0.26123785972595215
300340,0.07073509693145752
300470,0.1366782784461975
300600,0.004791855812072754
300730,0.3711432218551636
300860,0.045090556144714355
300990,0.15133243799209595
301120,0.1806405782699585
301250,0.24658381938934326
301380,0.125687837600708
301510,0.25391077995300293
301640,0.26123785972595215
301770,0.2832189202308655
301900,0.048753976821899414
302030,0.15865951776504517
302160,0.1037067174911499
302290,0.09271615743637085
302420,0.05241751670837402
302550,0.25391077995300293
302680,0.24292027950286865
302810,-0.07214188575744629
302940,0.2685648202896118
303070,-0.002535104751586914
303200,0.22460269927978516
303330,0.08172565698623657
303460,0.14400535821914673
303590,0.26123785972595215
303720,0.1440054178237915
303850,0.2612377405166626
303980,0.1403418779373169
304110,0.3271811008453369
304240,0.45906752347946167
304370,-0.343241810798645
304500,0.030436456203460693
304630,0.1769770383834839
304760,0.3271811008453369
304890,0.09637969732284546
305020,0.23925673961639404
305150,0.3052000403404236
305280,0.25757426023483276
305410,0.052417635917663574
305540,0.12935137748718262
305670,0.3857972025871277
305800,0.16232293844223022
305930,0.25391072034835815
306060,0.13301479816436768
306190,0.39678776264190674
306320,-0.10144996643066406
306450,-0.02085268497467041
306580,-0.013525724411010742
306710,0.18796753883361816
306840,0.22093921899795532
306970,0.3051999807357788
307100,0.015782415866851807
307230,0.22826629877090454
307360,0.15133243799209595
307490,0.29420942068099976
307620,0.14766889810562134
307750,0.2612377405166626
307880,0.08538919687271118
308010,0.05608105659484863
308140,0.09271615743637085
308270,0.008455395698547363
308400,-0.013525605201721191
308530,0.0340999960899353
308660,0.341835081577301
308790,0.14034181833267212
308920,0.09637969732284546
309050,0.31619054079055786
309180,0.27955543994903564
309310,0.13301479816436768
309440,0.3748067021369934
309570,-0.2882891893386841
309700,0.2465837597846985
309830,0.13301479816436768
309960,0.18796753883361816
310090,0.23925673961639404
310220,0.15865951776504517
310350,0.2319297194480896
310480,0.22460269927978516
310610,0.026773035526275635
310740,-0.15640270709991455
310870,0.18430405855178833
311000,0.20628511905670166
311130,0.23559319972991943
311260,0.36747968196868896
311390,0.13301491737365723
311520,-0.08679592609405518
311650,0.05241751670837402
311780,0.3161904811859131
311910,0.1769770383834839
312040,0.11469721794128418
312170,0.22460275888442993
312300,0.1220242977142334
312430,0.10737025737762451
312560,0.2355932593345642
312690,0.03409993648529053
312820,0.25757431983947754
312950,0.10004323720932007
313080,0.09637969732284546
313210,0.3821337819099426
313340,0.22093915939331055
313470,0.08172571659088135
313600,0.13301479816436768
313730,0.3235175609588623
313860,0.07073509693145752
313990,0.07806217670440674
314120,0.14400535821914673
314250,0.36381620168685913
314380,0.19529461860656738
314510,0.008455336093902588
314640,0.2612378001213074
314770,0.2539108991622925
314900,0.14400535821914673
315030,0.2612378001213074
315160,0.4663945436477661
315290,0.3967878222465515
315420,0.27955543994903564
315550,-0.06115138530731201
315680,0.5066932439804077
315810,0.019445955753326416
315940,0.03409993648529053
316070,0.19895809888839722
316200,0.228266179561615
316330,0.5396648645401001
316460,0.3271811008453369
316590,-0.17105674743652344
316720,0.012118875980377197
316850,0.3931242823600769
316980,0.08905273675918579
317110,0.44075000286102295
317240,0.3601527214050293
317370,0.3052000403404236
317500,0.13667845726013184
317630,0.3967878222465515
317760,0.2319297194480896
317890,0.07806217670440674
318020,0.2319297194480896
318150,0.40777838230133057
318280,0.3198540210723877
318410,0.07439863681793213
318540,-0.01718926429748535
318670,0.28688234090805054
318800,0.1403418779373169
318930,-0.06115138530731201
319060,0.3051999807357788
319190,0.20628511905670166
319320,0.20262157917022705
319450,0.17331349849700928
319580,0.2465837597846985
319710,0.125687837600708
319840,0.10370677709579468
319970,0.23192965984344482
320100,0.3051999807357788
320230,0.1513323187828064
320360,0.07806217670440674
320490,0.1220242977142334
320620,0.15499597787857056
320750,0.18796759843826294
320880,0.3161904811859131
321010,0.045090556144714355
321140,0.10004323720932007
321270,0.10004323720932007
321400,0.2539108395576477
321530,0.22093921899795532
321660,0.5066932439804077
321790,0.11103379726409912
321920,-0.028179645538330078
322050,0.19529461860656738
322180,0.20262157917022705
322310,0.012118935585021973
322440,0.2136121392250061
322570,0.301536500453949
322700,0.2319297194480896
322830,0.2722283601760864
322960,0.2832189202308655
323090,-0.002535104751586914
323220,0.1769770383834839
323350,0.23559319972991943
323480,0.15499597787857056
323610,0.415105402469635
323740,0.3564891815185547
323870,0.24292027950286865
324000,0.3198539614677429
324130,0.23559319972991943
324260,0.0011284351348876953
324390,0.20628511905670166
324520,0.004791855812072754
324650,0.030436456203460693
324780,0.18430405855178833
324910,0.18796765804290771
325040,0.35282570123672485
325170,0.1806405782699585
325300,0.22093921899795532
325430,0.4847121238708496
325560,0.07806211709976196
325690,0.3821338415145874
325820,0.312527060508728
325950,0.3821337819099426
326080,0.11469733715057373
326210,0.2722283601760864
326340,0.1769770383834839
326470,0.21361219882965088
326600,0.34916210174560547
326730,0.26490139961242676
326860,0.16965001821517944
326990,0.2649012804031372
327120,0.15133243799209595
327250,0.05974459648132324
327380,0.5360013246536255
327510,0.19163113832473755
327640,0.31985408067703247
327770,0.16598641872406006
327900,-0.07946896553039551
328030,0.23925668001174927
328160,-0.03184330463409424
328290,0.14766889810562134
328420,0.22460269927978516
328550,0.008455395698547363
328680,0.38946080207824707
328810,0.2649012804031372
328940,0.11103379726409912
329070,0.06707167625427246
329200,0.1769770383834839
329330,0.008455395698547363
329460,0.38579726219177246
329590,0.3088635206222534
329720,0.24292027950286865
329850,0.3198540210723877
329980,0.5433283448219299
330110,0.18430405855178833
330240,0.33450812101364136
330370,0.23925679922103882
330500,0.11836087703704834
330630,0.43342292308807373
330760,0.1366782784461975
330890,0.4114418625831604
331020,0.14400535821914673
331150,0.3381716012954712
331280,-0.02817976474761963
331410,0.3528256416320801
331540,0.1440054178237915
331670,0.3638162612915039
331800,0.312527060508728
331930,0.0011283159255981445
332060,0.16232293844223022
332190,0.13667833805084229
332320,0.15499597787857056
332450,0.42609596252441406
332580,-0.05748796463012695
332710,0.17331349849700928
332840,0.1952945590019226
332970,0.1806405782699585
333100,0.07073521614074707
333230,0.11836087703704834
333360,0.0340999960899353
333490,0.18064045906066895
333620,0.2465837597846985
333750,0.13667833805084229
333880,0.1879674792289734
334010,0.228266179561615
334140,0.2502472400665283
334270,0.4700580835342407
334400,0.10737025737762451
334530,0.09637969732284546
334660,0.12568771839141846
334790,0.13301491737365723
334920,0.34916216135025024
335050,0.2832189202308655
335180,0.330844521522522
335310,0.2868824601173401
335440,0.27955543994903564
335570,-0.039170145988464355
335700,0.0340999960899353
335830,0.2612378001213074
335960,-0.20769190788269043
336090,0.03776353597640991
336220,0.4297594428062439
336350,0.2832188606262207
336480,0.47372162342071533
336610,0.1220242977142334
336740,0.35282570123672485
336870,0.40777838230133057
337000,0.023109495639801025
337130,0.24658381938934326
337260,0.3784703016281128
337390,0.2722283601760864
337520,0.08905273675918579
337650,0.0047917962074279785
337780,-0.08679592609405518
337910,-0.02451610565185547
338040,0.3528256416320801
338170,0.31619054079055786
338300,0.048754096031188965
338430,0.06340813636779785
338560,0.2136121392250061
338690,0.05608105659484863
338820,0.048753976821899414
338950,0.12568771839141846
339080,0.15133243799209595
339210,0.08905273675918579
339340,0.18430393934249878
339470,0.24292027950286865
339600,0.015782296657562256
339730,0.1769770383834839
339860,0.45540404319763184
339990,0.06707155704498291
340120,-0.006198525428771973
340250,0.05974459648132324
340380,0.0927162766456604
340510,0.03409993648529053
340640,-0.06847846508026123
340770,-0.24799060821533203
340900,0.14766889810562134
341030,-0.0758054256439209
341160,0.1037067174911499
341290,0.23925673961639404
341420,0.36747968196868896
341550,0.0011283159255981445
341680,0.3418351411819458
341810,0.19895809888839722
341940,0.16232305765151978
342070,0.08172565698623657
342200,0.18430399894714355
342330,0.0011283159255981445
342460,0.11103379726409912
342590,0.2246025800704956
342720,-0.002535104751586914
342850,0.36747974157333374
342980,-0.013525605201721191
343110,0.026773035526275635
343240,0.415105402469635
343370,0.20628511905670166
343500,0.2465837597846985
343630,0.004791855812072754
343760,0.14766889810562134
343890,0.19529461860656738
344020,0.3601526618003845
344150,0.08172565698623657
344280,0.47738510370254517
344410,0.08905261754989624
344540,-0.15273916721343994
344670,0.048754096031188965
344800,0.2868824601173401
344930,0.06340813636779785
345060,0.29787296056747437
345190,0.05608105659484863
345320,0.17331349849700928
345450,0.05608105659484863
345580,0.2465837597846985
345710,0.17331349849700928
345840,0.22460275888442993
345970,0.17331349849700928
346100,0.17331349849700928
346230,0.36747968196868896
346360,0.3418351411819458
346490,0.3564891219139099
346620,0.023109495639801025
346750,0.023109376430511475
346880,0.18796753883361816
347010,0.041427016258239746
347140,0.19895809888839722
347270,0.12935137748718262
347400,-0.046497344970703125
347530,0.023109376430511475
347660,-0.16372966766357422
347790,-0.13442158699035645
347920,0.4883756637573242
348050,0.1110338568687439
348180,0.1476689577102661
348310,0.40411484241485596
348440,0.14400535821914673
348570,0.2319297194480896
348700,0.3381716012954712
348830,0.11469721794128418
348960,0.3418351411819458
349090,0.052417635917663574
349220,0.19895809888839722
349350,0.3381716012954712
349480,0.11103379726409912
349610,-0.03550684452056885
349740,0.17331349849700928
349870,0.1806405782699585
350000,-0.013525724411010742
350130,0.228266179561615
350260,0.19163107872009277
